prot_id	ai	hu	ahs	avp	alt_topology	hgt_class	hgt_origins	hgt_donor_origin
FUN_012625-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012626-T1	-305.9891751498345	-392.0	-93700.2762813167	NA	-1	-1	NA	NA
FUN_012627-T1	63.874767849994896	73.0	-795.417136866075	HGT	1	-1	NA	eukaryota
FUN_012628-T1	-9.994793722987072	-11.5	-4071.6995507671527	NA	-1	-1	NA	eukaryota
FUN_012629-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012630-T1	-268.0086895043448	-383.0	-53831.71214871724	NA	-1	-1	NA	NA
FUN_012630-T2	-268.155423586517	-383.0	-53831.71214871724	NA	-1	-1	NA	NA
FUN_012631-T1	-11.098491686879314	-8.0	-16865.938603457304	NA	-1	-1	NA	bacteria
FUN_012632-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012635-T1	314.55399639024	407.0	60301.74166674933	HGT-NT	-1	3	{"unknown":7}	fungi
FUN_012636-T1	-33.286013426415316	-82.4	-350.4599624179334	NA	-1	-1	NA	NA
FUN_012637-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012638-T1	-67.35478619208027	-129.0	-19737.4680064424	NA	-1	-1	NA	NA
FUN_012639-T1	-57.643799764551574	-67.0	-4558.239831950989	NA	-1	-1	NA	viridiplantae
FUN_012640-T1	-318.8209536951291	-421.0	-135884.7123542354	NA	-1	-1	NA	NA
FUN_012641-T1	-422.0622271772008	-544.0	-108943.79249046012	NA	-1	-1	NA	NA
FUN_012642-T1	-18.91002733604124	-16.0	-38468.31996020497	NA	-1	-1	NA	fungi
FUN_012643-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012644-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012645-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012646-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012647-T1	-13.1385833212711	-22.0	-7270.793104301631	NA	-1	-1	NA	fungi
FUN_012648-T1	-32.70619493116237	-79.7	-3282.734720824919	NA	-1	-1	NA	NA
FUN_012649-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012650-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012651-T1	-95.93846568405384	-166.0	-166.0	NA	-1	-1	NA	NA
FUN_012652-T1	-72.93130688712554	-137.0	-137.0	NA	-1	-1	NA	NA
FUN_012653-T1	-193.90490816233483	-261.0	-41803.35674336245	NA	-1	-1	NA	NA
FUN_012654-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012655-T1	-445.59294509129063	-568.0	-97448.15780098768	NA	-1	-1	NA	NA
FUN_012656-T1	-460.51701859880916	-677.0	-148815.6894083577	NA	-1	-1	NA	NA
FUN_012657-T1	-42.39328161325169	-84.3	-518.0401575483303	NA	-1	-1	NA	NA
FUN_012658-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012659-T1	-297.30659891735235	-392.0	-17049.31788054995	NA	-1	-1	NA	NA
FUN_012660-T1	-91.92108216296788	-174.0	-2660.6636534541913	NA	-1	-1	NA	NA
FUN_012661-T1	-279.9408217052754	-360.0	-117195.62398820788	NA	-1	-1	NA	NA
FUN_012662-T1	-93.85210369952944	-150.0	-10825.28371673845	NA	-1	-1	NA	NA
FUN_012663-T1	-292.73211826462546	-380.0	-113896.33043565674	NA	-1	-1	NA	NA
FUN_012664-T1	-228.1803185396264	-323.0	-92981.07952893822	NA	-1	-1	NA	NA
FUN_012664-T2	-214.11085484620472	-306.0	-92644.19589288525	NA	-1	-1	NA	NA
FUN_012665-T1	-16.086007336406823	-20.299999999999997	-4696.279673314825	NA	-1	-1	NA	bacteria
FUN_012666-T1	-297.5868622344167	-394.0	-83853.68773285126	NA	-1	-1	NA	NA
FUN_012667-T1	-24.20350642594902	-72.0	-7512.277481781544	NA	-1	-1	NA	NA
FUN_012668-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012669-T1	-401.19109101221466	-524.0	-99366.56716187164	NA	-1	-1	NA	NA
FUN_012670-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012671-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012672-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012673-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012673-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012674-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012675-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012676-T1	-460.51701859880916	-820.0	-94071.50496307146	NA	-1	-1	NA	NA
FUN_012677-T1	-460.51701859880916	-738.0	-65396.07684121602	NA	-1	-1	NA	NA
FUN_012678-T1	168.9119676544723	243.0	530.6350951332512	HGT-NT	-1	3	{"unknown":2}	viruses
FUN_012679-T1	-381.0443354521024	-500.0	-67689.53264949142	NA	-1	-1	NA	NA
FUN_012680-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012681-T1	-125.03074419957574	-189.0	-50619.85574806855	NA	-1	-1	NA	NA
FUN_012682-T1	-18.506755352723587	-21.0	-40988.065662472356	NA	-1	-1	NA	fungi
FUN_33615-T1	-26.002013107300343	-32.099999999999994	-6471.989373047769	NA	-1	-1	NA	fungi
FUN_012683-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012684-T1	277.4280062673704	380.0	380.0	UNKNOWN	-1	1	{"unknown":24}	bacteria
FUN_012685-T1	241.10874679129955	339.0	339.0	UNKNOWN	-1	1	{"unknown":24}	bacteria
FUN_012686-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012687-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012688-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012689-T1	-63.07119963021964	-114.0	-33756.75551882878	NA	-1	-1	NA	NA
FUN_012690-T1	10.838925953824422	12.299999999999997	6306.062204320646	NO	-1	-1	NA	eukaryota
FUN_012691-T1	-210.46411297653918	-345.0	-3547.552246452242	NA	-1	-1	NA	NA
FUN_012692-T1	-213.1107942312651	-284.0	-65816.01656100122	NA	-1	-1	NA	NA
FUN_012693-T1	-13.204663320472633	-16.0	-59416.78118723679	NA	-1	-1	NA	fungi
FUN_012694-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012695-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012696-T1	-45.869380303086956	-107.0	-1208.1460873851531	NA	-1	-1	NA	NA
FUN_012697-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012698-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012699-T1	-58.64933670835026	-112.0	-4030.895285654142	NA	-1	-1	NA	NA
FUN_012700-T1	-2.4292602377481067	-2.6000000000000085	-1597.4810918483117	NA	-1	-1	NA	fungi
FUN_012701-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012702-T1	-460.51701859880916	-760.0	-163778.32752531188	NA	-1	-1	NA	NA
FUN_012703-T1	-23.570971148523654	-25.0	-102959.7483074154	NA	-1	-1	NA	bacteria
FUN_012704-T1	-147.0653413591686	-229.0	-45417.188470731526	NA	-1	-1	NA	NA
FUN_012705-T1	-214.11085484620472	-295.0	-26882.194541869823	NA	-1	-1	NA	NA
FUN_012705-T2	-213.5980893576209	-295.0	-26879.755121533908	NA	-1	-1	NA	NA
FUN_012706-T1	-240.6145535675827	-330.0	-17274.23222192776	NA	-1	-1	NA	NA
FUN_012707-T1	-36.894762264631844	-92.4	-13985.171850804747	NA	-1	-1	NA	NA
FUN_012708-T1	-89.25269721825809	-166.0	-8138.547936994538	NA	-1	-1	NA	NA
FUN_012709-T1	101.87335987967344	296.0	69077.01617922078	HGT-NT	-1	3	{"unknown":11}	eukaryota
FUN_012710-T1	324.0935185655747	483.0	1006.9393783908826	HGT-NT	-1	3	{"unknown":12}	eukaryota
FUN_012711-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012712-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012713-T1	368.0915313798782	495.0	21847.90922817729	HGT-NT	-1	3	{"unknown":17}	eukaryota
FUN_012714-T1	50.24476239504217	110.0	2361.6944403195407	HGT-NT	-1	3	{"unknown":10}	fungi
FUN_012715-T1	-418.8473433736021	-531.0	-177440.9580193598	NA	-1	-1	NA	NA
FUN_012716-T1	-152.86710424218498	-214.0	-26015.364421005128	NA	-1	-1	NA	NA
FUN_012717-T1	-171.4439802383391	-250.0	-18944.347577575227	NA	-1	-1	NA	NA
FUN_012718-T1	-154.16156125945838	-204.0	-4595.767011498023	NA	-1	-1	NA	oomycota
FUN_012719-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012720-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012721-T1	-211.71561092272796	-296.0	-1028.1375418538312	NA	-1	-1	NA	NA
FUN_012722-T1	22.771208711566874	69.3	69.3	NO	-1	-1	NA	bacteria
FUN_012723-T1	NA	NA	NA	NA	-1	-1	NA	NA
FUN_012724-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012725-T1	-98.92498130250291	-155.0	-13282.180434974114	NA	-1	-1	NA	NA
FUN_012726-T1	-13.674552681621606	-15.0	-12053.585040167114	NA	-1	-1	NA	eukaryota
FUN_012727-T1	-144.187392121271	-219.0	-30979.22275064092	NA	-1	-1	NA	NA
FUN_012728-T1	-17.380404032297218	-65.9	-520.3949063835448	NA	-1	-1	NA	NA
FUN_012729-T1	-350.24782638472374	-479.0	-40223.20082700719	NA	-1	-1	NA	NA
FUN_012730-T1	-130.00608171159098	-207.0	-3738.8762984248165	NA	-1	-1	NA	NA
FUN_012731-T1	-115.29059780011104	-179.0	-60069.03613769549	NA	-1	-1	NA	NA
FUN_012732-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012733-T1	-118.4369616882771	-212.0	-8637.478693415867	NA	-1	-1	NA	NA
FUN_012734-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012734-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012735-T1	-416.82235801771833	-520.0	-162955.10319640284	NA	-1	-1	NA	NA
FUN_012736-T1	-190.20228000802916	-273.0	-38878.16194777572	NA	-1	-1	NA	NA
FUN_012737-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012738-T1	-73.1639291823943	-132.0	-28390.571605374338	NA	-1	-1	NA	NA
FUN_012739-T1	-460.51701859880916	-785.0	-317161.075382028	NA	-1	-1	NA	NA
FUN_012740-T1	-290.0961629150082	-407.0	-80005.58063052686	NA	-1	-1	NA	NA
FUN_012741-T1	-47.772071333022296	-103.0	-281.6286991408044	NA	-1	-1	NA	NA
FUN_012742-T1	-16.925531977920393	-64.7	-5529.717196893886	NA	-1	-1	NA	NA
FUN_012743-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012744-T1	-416.80768270193414	-514.0	-191261.503275937	NA	-1	-1	NA	NA
FUN_012745-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012746-T1	-460.51701859880916	-624.0	-91673.61252464676	NA	-1	-1	NA	NA
FUN_012746-T2	-460.51701859880916	-624.0	-91832.9905119361	NA	-1	-1	NA	NA
FUN_012747-T1	-341.29508744398544	-446.0	-114729.38007242711	NA	-1	-1	NA	NA
FUN_012748-T1	-265.91202736491323	-360.0	-73448.40789647693	NA	-1	-1	NA	NA
FUN_012749-T1	-138.24284449395074	-238.0	-1071.7429386389342	NA	-1	-1	NA	NA
FUN_012750-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012751-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012752-T1	-241.9920814354904	-374.0	-86581.01106514416	NA	-1	-1	NA	NA
FUN_012753-T1	-144.56208557071238	-221.0	-21435.388279068477	NA	-1	-1	NA	NA
FUN_012754-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012755-T1	-7.693611857646346	-8.0	2383.901949798552	COMPLEX	-1	-1	NA	eukaryota
FUN_012756-T1	-9.719564714375224	-11.0	-144195.81036683128	NA	-1	-1	NA	viridiplantae
FUN_012756-T2	-10.079513180873278	-11.0	-143546.04522307566	NA	-1	-1	NA	viridiplantae
FUN_012757-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012758-T1	-117.98002115300609	-202.0	-20488.695812016245	NA	-1	-1	NA	NA
FUN_012759-T1	-194.3434888792275	-271.0	-6022.024588942203	NA	-1	-1	NA	NA
FUN_012760-T1	-154.33827322734479	-225.0	-22292.86318450705	NA	-1	-1	NA	NA
FUN_012761-T1	-439.93877853275694	-556.0	-193766.19432043462	NA	-1	-1	NA	NA
FUN_012762-T1	0.0	2.0	-215986.96146742895	NA	-1	-1	NA	viridiplantae
FUN_012763-T1	0.7382676158404138	1.0	191497.45450880402	HGT	0	-1	NA	viridiplantae
FUN_012764-T1	-1.1206621198877542	-10.0	-63892.0732581912	NA	-1	-1	NA	viridiplantae
FUN_012765-T1	3.1452640075249576	2.0	35067.970616887535	HGT	0	-1	NA	viridiplantae
FUN_012766-T1	-92.20101654862883	-142.0	-51610.13481392826	NA	-1	-1	NA	NA
FUN_012767-T1	-259.70968935908286	-343.0	-48241.409609557624	NA	-1	-1	NA	NA
FUN_012768-T1	-14.324670902411203	-65.1	-65.1	NA	-1	-1	NA	NA
FUN_012768-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012769-T1	-460.48707152244117	-569.0	-219288.98242744541	NA	-1	-1	NA	NA
FUN_012769-T2	-460.4990804536781	-569.0	-219307.86891181662	NA	-1	-1	NA	NA
FUN_012769-T3	-460.42626423554066	-569.0	-219298.6995512942	NA	-1	-1	NA	NA
FUN_012769-T4	-460.1344809953447	-569.0	-219288.98242744541	NA	-1	-1	NA	NA
FUN_012770-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012771-T1	82.61543161118736	142.0	142.0	UNKNOWN	-1	1	{"unknown":63}	bacteria
FUN_012772-T1	-120.35041293570373	-133.0	-10575.41529833562	NA	-1	-1	NA	eukaryota
FUN_012773-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012774-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012775-T1	42.372872741620476	94.7	94.7	UNKNOWN	-1	-1	NA	bacteria
FUN_012776-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012777-T1	-0.6147424748906474	-0.8000000000000043	-0.8000000000000043	NA	-1	-1	NA	bacteria
FUN_012779-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012780-T1	10.250724155744496	10.400000000000006	-1.9568304355780413	NO-OT	-1	-1	NA	fungi
FUN_012781-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012782-T1	-59.68489086105123	-115.0	-4831.745178193663	NA	-1	-1	NA	NA
FUN_012783-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012784-T1	-186.11735044474167	-265.0	-33228.40156437874	NA	-1	-1	NA	NA
FUN_012784-T2	-125.71001603364206	-196.0	-21777.435552915984	NA	-1	-1	NA	NA
FUN_012784-T3	-160.4729207165295	-236.0	-24123.486249804006	NA	-1	-1	NA	NA
FUN_012785-T1	-356.4819790792189	-486.0	-37959.217605480146	NA	-1	-1	NA	NA
FUN_012786-T1	-232.06639815056252	-332.0	-17646.218741924255	NA	-1	-1	NA	NA
FUN_012787-T1	-460.51701859880916	-1362.0	-496835.8352834558	NA	-1	-1	NA	NA
FUN_012788-T1	-83.6739494426536	-148.0	-7689.7833415787745	NA	-1	-1	NA	NA
FUN_012789-T1	-180.3109138160254	-244.0	-58680.58182983861	NA	-1	-1	NA	NA
FUN_012790-T1	-460.51701859880916	-691.0	-182954.61423515386	NA	-1	-1	NA	NA
FUN_012791-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012792-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012793-T1	-51.184504787951376	-108.0	-3071.647695807105	NA	-1	-1	NA	NA
FUN_012794-T1	93.36925192780585	159.0	22371.044863797706	HGT-NT	-1	3	{"unknown":7}	viridiplantae
FUN_012795-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012796-T1	-65.45588208540089	-114.0	-7569.4500167357455	NA	-1	-1	NA	NA
FUN_012797-T1	-31.73541601400415	-80.5	-11388.976752758286	NA	-1	-1	NA	NA
FUN_012798-T1	-26.947924271222103	-84.7	-84.7	NA	-1	-1	NA	NA
FUN_012799-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012800-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012801-T1	-37.894044844684444	-83.6	-3158.5799277676942	NA	-1	-1	NA	NA
FUN_012802-T1	-20.16365004901099	-73.2	-150.8721204857934	NA	-1	-1	NA	NA
FUN_012803-T1	-74.41669215088966	-144.0	-16514.589065715143	NA	-1	-1	NA	NA
FUN_012804-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012805-T1	264.23766990637984	359.0	48820.77443367182	HGT-NT	-1	3	{"unknown":5}	eukaryota
FUN_012806-T1	-69.89173829875837	-132.0	-15144.603439642686	NA	-1	-1	NA	NA
FUN_012807-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012808-T1	108.96582050680479	119.0	-5336.633605378757	NO-OT	-1	-1	NA	bacteria
FUN_012809-T1	-209.14998106166752	-281.0	-49107.401950676554	NA	-1	-1	NA	NA
FUN_012810-T1	11.785238040090917	11.0	-2117.3924720895648	NO	-1	-1	NA	archaea
FUN_012811-T1	-70.19229446041936	-137.0	-11702.801159253038	NA	-1	-1	NA	NA
FUN_012812-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012813-T1	-224.64903750421962	-313.0	-19239.7146853601	NA	-1	-1	NA	NA
FUN_012814-T1	-415.38913573722317	-534.0	-122777.06094670366	NA	-1	-1	NA	NA
FUN_012814-T2	-438.42257203829905	-558.0	-147295.43574943166	NA	-1	-1	NA	NA
FUN_012815-T1	-350.6584661486219	-457.0	-108691.26281213023	NA	-1	-1	NA	NA
FUN_012816-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012817-T1	-83.03462691210743	-143.0	-19216.2135207506	NA	-1	-1	NA	NA
FUN_012818-T1	-198.8803398212381	-286.0	-22709.137008058548	NA	-1	-1	NA	NA
FUN_012819-T1	-74.97007738907445	-152.0	-4414.923815446264	NA	-1	-1	NA	NA
FUN_012820-T1	-10.577008768639327	-12.300000000000011	-6072.74480898798	NA	-1	-1	NA	fungi
FUN_012821-T1	460.51701859880916	612.0	50520.583062795304	HGT-NT	-1	3	{"unknown":9}	bacteria
FUN_012822-T1	-5.115907697472721e-13	-43.0	-129541.73873786442	NA	-1	-1	NA	bacteria
FUN_012823-T1	-229.26896810579083	-344.0	-62534.876067008794	NA	-1	-1	NA	NA
FUN_012824-T1	-12.840723619408514	-22.700000000000003	-252.94172575866523	NA	-1	-1	NA	bacteria
FUN_012825-T1	397.5817532458303	502.0	120130.40004582217	HGT-NT	-1	3	{"unknown":27}	bacteria
FUN_012826-T1	374.6535407854538	477.0	120139.28615013557	HGT-NT	-1	3	{"unknown":27}	bacteria
FUN_012827-T1	-147.58609262273455	-219.0	-75682.77936823544	NA	-1	-1	NA	NA
FUN_012828-T1	1.040871293978583	4.0	-49416.423013793625	NO	-1	-1	NA	fungi
FUN_012829-T1	-117.24121938308768	-175.0	-981.5268224028205	NA	-1	-1	NA	NA
FUN_012830-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012831-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012832-T1	-40.6951155852089	-97.1	-1442.6608470960593	NA	-1	-1	NA	NA
FUN_012833-T1	-165.06828690242097	-231.0	-20080.80143604864	NA	-1	-1	NA	NA
FUN_012834-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012835-T1	-13.742863239712733	-33.0	-52193.24719383174	NA	-1	-1	NA	bacteria
FUN_012836-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012837-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012838-T1	-175.67966391725426	-249.0	-14552.880599258306	NA	-1	-1	NA	NA
FUN_012839-T1	-24.357657105776276	-80.5	-4936.997454751483	NA	-1	-1	NA	NA
FUN_012840-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012841-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012842-T1	-68.22740186045176	-129.0	-7317.81475239394	NA	-1	-1	NA	NA
FUN_012843-T1	18.230060384343716	58.5	1037.1693692224346	HGT-NT	-1	-1	NA	fungi
FUN_012844-T1	-35.01099650086731	-44.599999999999994	-1888.2037139476556	NA	-1	-1	NA	oomycota
FUN_012845-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012846-T1	87.03449951754159	150.0	6195.456539028419	HGT-NT	-1	3	{"unknown":12}	bacteria
FUN_012847-T1	11.81974149200856	13.0	11214.362731769712	HGT	0	-1	NA	bacteria
FUN_012848-T1	-16.995165669679192	-71.2	-206.8657704633681	NA	-1	-1	NA	NA
FUN_012848-T2	-17.136972971607577	-71.2	-206.8657704633681	NA	-1	-1	NA	NA
FUN_012849-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012850-T1	-76.1862010111829	-141.0	-5447.215030472617	NA	-1	-1	NA	NA
FUN_012851-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012852-T1	-237.04404694566244	-313.0	-101383.0695676776	NA	-1	-1	NA	NA
FUN_012853-T1	-73.69176372046161	-140.0	-21116.16116149425	NA	-1	-1	NA	NA
FUN_012854-T1	-19.481997247876777	-72.8	-798.0607428861249	NA	-1	-1	NA	NA
FUN_012855-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012855-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012856-T1	291.1281151481773	384.0	67567.68332736542	HGT-NT	-1	3	{"unknown":7}	bacteria
FUN_012856-T2	288.23713806338617	377.0	70476.54542888007	HGT-NT	-1	3	{"unknown":7}	bacteria
FUN_012857-T1	-460.51701859880916	-1922.0	-530737.6786309093	NA	-1	-1	NA	NA
FUN_012859-T1	-156.05105779466012	-240.0	-264.96631801629866	NA	-1	-1	NA	NA
FUN_012860-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012861-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012862-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012863-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012864-T1	8.157675990708555	8.0	-839.6027958197992	COMPLEX	-1	-1	NA	bacteria
FUN_012865-T1	-89.41886143735476	-100.1	-5691.670178866628	NA	-1	-1	NA	viridiplantae
FUN_012866-T1	-460.5170185988081	-612.0	-190971.9586321813	NA	-1	-1	NA	NA
FUN_012867-T1	229.50709321072065	305.0	61370.52433667913	HGT-NT	-1	3	{"unknown":14}	bacteria
FUN_012868-T1	-228.4835569484929	-296.0	-112755.5881973844	NA	-1	-1	NA	NA
FUN_012869-T1	-460.51701859880916	-1165.0	-301388.7917373733	NA	-1	-1	NA	NA
FUN_012870-T1	-54.17348027904249	-115.0	-1516.7093968910747	NA	-1	-1	NA	NA
FUN_012871-T1	-335.7011893981343	-431.0	-103531.2838878206	NA	-1	-1	NA	NA
FUN_012872-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012873-T1	-80.65768700448506	-136.0	-12992.151003350295	NA	-1	-1	NA	NA
FUN_012874-T1	-60.00074381046971	-119.0	-8792.384128424852	NA	-1	-1	NA	NA
FUN_012875-T1	-119.69520412253709	-184.0	-56394.39440383777	NA	-1	-1	NA	NA
FUN_012876-T1	-19.255391488834096	-72.4	-979.471278628763	NA	-1	-1	NA	NA
FUN_012877-T1	-107.43304201035588	-169.0	-29395.847223464185	NA	-1	-1	NA	NA
FUN_012877-T2	-106.42641211139942	-169.0	-29374.501635003344	NA	-1	-1	NA	NA
FUN_012878-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012879-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012880-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012882-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012882-T2	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012883-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012884-T1	460.51701859880916	721.0	128115.1092525604	HGT-NT	-1	3	{"unknown":8}	bacteria
FUN_012885-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012886-T1	-168.11095739751266	-226.0	-73254.15969627908	NA	-1	-1	NA	NA
FUN_012887-T1	-310.94770352713533	-419.0	-119477.1109522081	NA	-1	-1	NA	NA
FUN_012888-T1	-147.0289737149977	-222.0	-28347.11274240962	NA	-1	-1	NA	NA
FUN_012889-T1	-84.59681193969098	-162.0	-10308.462028257887	NA	-1	-1	NA	NA
FUN_012890-T1	-230.86181577596471	-320.0	-51031.14135834555	NA	-1	-1	NA	NA
FUN_012891-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012892-T1	-225.99161297198432	-314.0	-62825.998410744716	NA	-1	-1	NA	NA
FUN_012893-T1	-70.68200316074443	-119.0	-8883.918549340558	NA	-1	-1	NA	NA
FUN_012894-T1	-318.1875257492708	-418.0	-120278.33505389086	NA	-1	-1	NA	NA
FUN_012895-T1	-211.3554024062079	-298.0	-65103.490946741375	NA	-1	-1	NA	NA
FUN_012896-T1	-287.10043064145424	-374.0	-93395.80498897385	NA	-1	-1	NA	NA
FUN_012898-T1	-113.10903246768243	-186.0	-13683.362977997103	NA	-1	-1	NA	NA
FUN_012897-T1	8.768137591940842	4.599999999999994	-1164.006155782999	COMPLEX	-1	-1	NA	bacteria
FUN_012899-T1	-227.22837559913324	-295.0	-84751.10159652737	NA	-1	-1	NA	NA
FUN_012900-T1	-65.25764507330103	-136.0	-20982.21640492156	NA	-1	-1	NA	NA
FUN_012901-T1	-85.55375297752802	-144.0	-10690.281391494922	NA	-1	-1	NA	NA
FUN_012902-T1	-31.258723396607593	-35.0	-111869.60030660519	NA	-1	-1	NA	fungi
FUN_012903-T1	-272.8924844756721	-385.0	-58673.893516401025	NA	-1	-1	NA	NA
FUN_012904-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012905-T1	-300.1191339773139	-406.0	-78988.01462850407	NA	-1	-1	NA	NA
FUN_012906-T1	-9.047588911376323	-10.0	-105538.6369603447	NA	-1	-1	NA	bacteria
FUN_012907-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_012908-T1	128.87710655919275	207.0	683.7504706958518	HGT-NT	-1	3	{"fungi":7}	fungi
FUN_012909-T1	-235.2837507458902	-318.0	-46470.202973028376	NA	-1	-1	NA	NA
FUN_012910-T1	-2.333168516366129	-2.0	50235.33203444212	NO	-1	-1	NA	bacteria
FUN_012910-T2	-2.3195923056412795	-2.0	50142.14662075696	NO	-1	-1	NA	bacteria
FUN_012911-T1	-38.3972586334108	-101.0	-697.1964491152534	NA	-1	-1	NA	NA
FUN_012912-T1	204.0530032577492	520.0	-60746.63308540471	COMPLEX	-1	-1	NA	viridiplantae
FUN_012913-T1	-45.14191169260986	-52.599999999999994	-1179.5146246673448	NA	-1	-1	NA	eukaryota
